Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
49527580,"Arcade Perfect: How Pac-Man, Mortal Kombat, and Other Coin-Op Classics Invaded the Living Room",David L. Craddock,"Craddock, David L.",,"=""1079275541""","=""9781079275544""",0,4.07,Press Start Press,Paperback,800,2019,,,2019/09/14,"to-read, author-male, nonfiction, video-games","to-read (#17), author-male (#998), nonfiction (#77), video-games (#14)",to-read,,,,0,,,0,,,,,
673030,In the Company of Others,Julie E. Czerneda,"Czerneda, Julie E.",,"=""0886779995""","=""9780886779993""",0,3.97,DAW,Mass Market Paperback,565,2001,2001,,2019/12/19,"to-read, 20xx-laser, author-female, read-2020, science-fiction","to-read (#7), 20xx-laser (#39), author-female (#232), read-2020 (#1), science-fiction (#293)",to-read,,,,0,,,0,,,,,
7882025,"Howl's Moving Castle (Howl's Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",Jenny Sterlin,"=""1435689127""","=""9781435689121""",4,4.30,Recorded Books,Audiobook,9,2008,1986,2019/12/19,2017/07/09,"audio-book, author-female, own, fantasy, young-adult, own-backlog, 20xx-sword, read-2019","audio-book (#305), author-female (#149), own (#561), fantasy (#490), young-adult (#28), own-backlog (#117), 20xx-sword (#81), read-2019 (#65)",read,,,,1,,,0,,,,,
42264873,"Age of Legend (The Legends of the First Empire, #4)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""""","=""""",4,4.39,Recorded Books,Audible Audio,15,2019,2019,2019/07/16,2014/12/02,"fantasy, author-male, audio-book, 20xx-sword, own, read-2019","fantasy (#286), author-male (#970), audio-book (#437), 20xx-sword (#66), own (#734), read-2019 (#41)",read,"<b>Executive Summary:</b> This series seems to alternate between great books and just good ones. This was a good one. I felt like too much time was spent setting things up and just as it was set, it ended. 3.5 stars.<br/><br/><b>Audiobook:</b> Tim Gerard Reynolds does his usual fantastic job. I've enjoyed every book he's narrated, and none more than those written by Mr. Sullivan. The narration helped me through some of the slower parts at the start of this book.<br/><br/><b><u>Full Review</u></b><br/>So far I've rated both [b:Age of Myth|26863057|Age of Myth (The Legends of the First Empire, #1)|Michael J. Sullivan|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507307691l/26863057._SY75_.jpg|24657657] and [b:Age of War|18052169|Age of War (The Legends of the First Empire, #3)|Michael J. Sullivan|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516720471l/18052169._SX50_.jpg|25336191] as 5 stars but [b:Age of Swords|32337902|Age of Swords (The Legends of the First Empire, #2)|Michael J. Sullivan|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481987017l/32337902._SY75_.jpg|25336186] was a 4 and this one 3.5. I found both  started slow but ended strong.<br/><br/>It's almost as though he needs a book in between to set things up. With the way this one ended he's certainly set up for the next book to be another fantastic one. I just wish it didn't spend so much time meandering at the start.<br/><br/>Things certainly took an unexpected turn for me, but I wanted to see what was going to happen next immediately. Because the book took so long to get there if left me a bit disappointed. That said this was still a good book, just not at the level of some of the others.<br/><br/>Given how it ended I'm eagerly awaiting the next one, especially because I know it's already been written. I'm hoping the release will be either later this year or earlier next year when hopefully all the setup of this book is finally paid off.",,,1,,,1,2019/07/09,Audible,Like new,,
42594746,The WoW Diary: A Journal of Computer Game Development,John Staats,"Staats, John",,"=""0999082418""","=""9780999082409""",5,4.43,whenitsready,Hardcover,336,2019,2018,2019/03/03,2018/08/31,"nonfiction, author-male, video-games, own, own-backlog, read-2019, warcraft","nonfiction (#65), author-male (#901), video-games (#13), own (#705), own-backlog (#233), read-2019 (#15), warcraft (#13)",read,"<b>Executive Summary:</b> It's hard for me to be partial about this book as it combines two things that have consumed most of my time the last 15 years: World of Warcraft and Software Development.<br/><br/><b><u>Full Review</u></b><br/>World of Warcraft changed my life. I've made lifelong friends and had unforgettable experiences that no other game before or since has matched. It's also coincided with my professional career as a software developer as I graduated from college the year wow was released.<br/><br/>Once upon a time I had aspirations to be a game developer, but somewhere along the way I decided I wanted to play games more than I wanted to write them. This book shows I made the right choice. I've spent far more hours playing World of Warcraft than I'd like to think about, but I don't know that I'd have wanted to put in the countless hours it took Blizzard to make.<br/><br/>This book combines two things I love in one package. When the kickstarter was announced I backed it immediately. Blizzard has been notoriously closed lipped about everything, especially the development of their games. I was a bit shocked to hear they not only approved of the book but also contributed various images.<br/><br/>It was fascinating to me to learn about early features that got cut, design decisions that were made and the marvel the game ever got released in the first place. For someone like me this was a perfect blend of storytelling and technology.<br/><br/>I don't think it's so technical that your average World of Warcraft fan wouldn't be able to follow it. I don't know if they will have the same enjoyment I did however. I found myself reading longer than I planned every time I picked it up. For that reason I gave it 5 stars.<br/><br/>I'd love to see similar books about the time and development of the game since it's launch, in particular the lessons learned and hardware and software details they applied to fix all the scaling and uptime issues they had in the early years of the game.<br/><br/>If you're interested in a peek behind the curtain of Blizzard, or World of Warcraft in particular this book is worth checking out.",,,1,,,1,2018/08/31,Kickstarter,Like new,,
43445841,"To Be Taught, If Fortunate",Becky Chambers,"Chambers, Becky",,"=""""","=""""",0,4.25,Harper Voyager,Kindle Edition,176,2019,2019,,2019/09/01,"to-read, author-female, science-fiction, own, own-and-unread, own-backlog","to-read (#8), author-female (#223), science-fiction (#289), own (#765), own-and-unread (#164), own-backlog (#272)",to-read,,,,0,,,0,,,,,
17240615,"The Vor Game (Vorkosigan Saga, #6)",Lois McMaster Bujold,"Bujold, Lois McMaster",Grover Gardner,"=""""","=""""",0,4.28,"Blackstone Audio, Inc.",Audible Audio,11,2005,1990,,2019/03/02,"to-read, audio-book, author-female, next-in-series, science-fiction","to-read (#23), audio-book (#419), author-female (#211), next-in-series (#45), science-fiction (#280)",to-read,,,,0,,,0,,,,,
25762847,"Binti (Binti, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,"=""""","=""""",0,3.94,Tor.com,Kindle Edition,96,2015,2015,,2019/01/11,"to-read, author-female, own, own-and-unread, own-backlog, science-fiction","to-read (#25), author-female (#204), own (#693), own-and-unread (#135), own-backlog (#225), science-fiction (#274)",to-read,,,,0,,,1,2019/01/11,Amazon,unspecified,,
36278177,"Record of a Spaceborn Few (Wayfarers, #3)",Becky Chambers,"Chambers, Becky",,"=""""","=""""",0,4.13,Harper Voyager,Kindle Edition,368,2018,2018,,2018/01/04,"to-read, author-female, next-in-series, science-fiction, own, own-and-unread, own-backlog","to-read (#20), author-female (#179), next-in-series (#29), science-fiction (#230), own (#706), own-and-unread (#141), own-backlog (#234)",to-read,,,,0,,,0,,,,,
18310619,"The Crimson Vault (Traveler's Gate, #2)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.19,Hidden Gnome Publishing,Kindle Edition,386,2013,2013,,2018/07/17,"to-read, author-male, fantasy, next-in-series, own, own-and-unread, own-backlog","to-read (#29), author-male (#890), fantasy (#565), next-in-series (#40), own (#657), own-and-unread (#126), own-backlog (#138)",to-read,,,,0,,,0,,,,,
15841363,The Lions of Al-Rassan,Guy Gavriel Kay,"Kay, Guy Gavriel",Euan Morton,"=""""","=""""",0,4.28,Audible Frontiers,Audible Audio,20,2012,1995,,2018/07/27,"to-read, audio-book, author-male, own, own-and-unread, fantasy, own-backlog","to-read (#30), audio-book (#377), author-male (#894), own (#662), own-and-unread (#128), fantasy (#569), own-backlog (#140)",to-read,,,,0,,,0,,,,,
18248554,"The Iron Jackal (Tales of the Ketty Jay, #3)",Chris Wooding,"Wooding, Chris",,"=""1781167966""","=""9781781167960""",0,4.30,Titan Books,Paperback,480,2014,2011,,2015/11/27,"to-read, own, own-and-unread, steampunk, next-in-series, author-male, own-backlog","to-read (#37), own (#445), own-and-unread (#67), steampunk (#7), next-in-series (#23), author-male (#669), own-backlog (#92)",to-read,,,,0,,,0,,,,,
42800305,"The Dragon Republic (The Poppy War, #2)",R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",0,4.32,Harper Voyager,Kindle Edition,672,2019,2019,,2019/08/17,"to-read, author-female, fantasy, own, own-and-unread, own-backlog, next-in-series","to-read (#452), author-female (#220), fantasy (#628), own (#763), own-and-unread (#163), own-backlog (#271), next-in-series (#60)",to-read,,,,0,,,0,,,,,
27279363,"Sabriel (Abhorsen,  #1)",Garth Nix,"Nix, Garth",Tim Curry,"=""""","=""""",0,4.17,Listening Library,Audible Audio,,2003,1995,,2012/09/10,"to-read, author-male, audio-book, fantasy, own, own-and-unread, young-adult, own-backlog","to-read (#96), author-male (#224), audio-book (#281), fantasy (#475), own (#536), own-and-unread (#89), young-adult (#26), own-backlog (#10)",to-read,,,,0,,,0,,,,,
9525672,The Princess Bride,William Goldman,"Goldman, William",,"=""""","=""""",0,4.26,Houghton Mifflin Harcourt,Kindle Edition,512,2007,1973,,2012/09/07,"to-read, own, fantasy, own-and-unread, author-male, own-backlog","to-read (#56), own (#368), fantasy (#302), own-and-unread (#8), author-male (#220), own-backlog (#9)",to-read,,,,0,,,0,,,,,
46136303,"Six Sacred Swords (Weapons and Wielders, #1)",Andrew Rowe,"Rowe, Andrew",Nick Podehl,"=""""","=""""",2,4.16,Podium Publishing,Audible Audio,11,2019,2019,2019/12/12,2019/02/10,"audio-book, author-male, fantasy, own, 20xx-sword, own-backlog, read-2019","audio-book (#435), author-male (#968), fantasy (#606), own (#759), 20xx-sword (#80), own-backlog (#270), read-2019 (#63)",read,,,,1,,,0,,,,,
48674618,"Starsight (Skyward, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,4.52,Audible Studios,Audible Audio,15,2019,2019,2019/12/07,2019/01/01,"author-male, audio-book, science-fiction, young-adult, 20xx-laser, own, read-2019","author-male (#940), audio-book (#408), science-fiction (#272), young-adult (#36), 20xx-laser (#38), own (#761), read-2019 (#60)",read,,,,1,,,0,,,,,
48063924,"Uncrowned (Cradle, #7)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.53,Hidden Gnome Publishing,Kindle Edition,336,2019,2019,2019/09/30,2019/09/18,"20xx-sword, author-male, fantasy, own, read-2019","20xx-sword (#73), author-male (#999), fantasy (#633), own (#755), read-2019 (#52)",read,"<b>Executive Summary:</b> With how good [b:Underlord|40502274|Underlord (Cradle, #6)|Will Wight|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549953283l/40502274._SY75_.jpg|62830100] was, it was kind inevitable that I wouldn't enjoy this one quite as much. Still pretty good, but a bit flawed.<br/><br/><b><u>Full Review</u></b><br/>With where [b:Underlord|40502274|Underlord (Cradle, #6)|Will Wight|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549953283l/40502274._SY75_.jpg|62830100] left off, I was really looking forward to this book. He set things up nicely for the Uncrowned tournament. <br/><br/>However instead of jumping into that he spent a bunch of time on training. That would have been fine, but it resulted in the book ending before the tournament ended. It also resulted in some pacing issues. The early parts were a bit slow and the last part just flew by and then kind of abruptly stopped.<br/><br/>These books always tend to be short quick reads, but I'd have preferred if he split things up differently. I guess we'll see how the next book goes before making a final judgement on if it makes sense that he ended it where he did.<br/><br/>I feel like the lead up to the tournament could have been in this book, or possibly earlier in the tournament than he did. However that might have left this book with out any sort of major climax. <br/><br/>I think I'll just leave the writing to Mr. Wight and simply eagerly look forward to the next Cradle book. Considering where this one leaves off it should really hit the ground running.",,,1,,,1,2019/09/25,Amazon,unspecified,,
49013656,Heroes Wanted: A Fantasy Anthology,Ben Galley,"Galley, Ben","Dyrk Ashton, Will Wight, Michael J. Sullivan, Jeffrey Hall, Laura M. Hughes, Joe     Jackson, J.C. Kang, K.S. Villoso, Phil Tucker, Mike Shel, Jeramy Goble, David Benem, M.D. Presley, Daniel  Potter, Matt  Moss","=""""","=""""",0,3.76,Terrible Ten,Kindle Edition,466,2019,,,2019/12/06,"to-read, anthologies-collections, author-female, author-male, fantasy","to-read (#467), anthologies-collections (#23), author-female (#230), author-male (#1011), fantasy (#647)",to-read,,,,0,,,0,,,,,
48134407,"Attack on Titan, Vol. 30",Hajime Isayama,"Isayama, Hajime",,"=""1632369028""","=""9781632369024""",4,4.54,Kodansha Comics,Paperback,192,2020,2019,2019/12/01,2019/07/22,"author-male, fantasy, graphic-novels-and-manga, 20xx-sw-comics, read-2019","author-male (#980), fantasy (#613), graphic-novels-and-manga (#132), 20xx-sw-comics (#9), read-2019 (#61)",read,,,,1,,,0,,,,,
48722104,"進撃の巨人 31 [Shingeki no Kyojin 31] (Attack on Titan, #31)",Hajime Isayama,"Isayama, Hajime",諫山創,"=""""","=""""",0,4.67,講談社,Paperback,,2020,2020,,2019/12/01,"to-read, author-male, fantasy, next-in-series, graphic-novels-and-manga","to-read (#13), author-male (#1010), fantasy (#646), next-in-series (#59), graphic-novels-and-manga (#145)",to-read,,,,0,,,0,,,,,
